sphnx0508.sdcc.bnl.gov
rsyncing from /gpfs/mnt/gpfs02/sphenix/user/samfred/run25/ppg11/histmaking
entry 2684000/8216337 (32.6666%)
entry 2685000/8216337 (32.6788%)
entry 2686000/8216337 (32.691%)
entry 2692000/8216337 (32.764%)
entry 2695000/8216337 (32.8005%)
entry 2696000/8216337 (32.8127%)
entry 2698000/8216337 (32.837%)
entry 2701000/8216337 (32.8735%)
entry 2709000/8216337 (32.9709%)
entry 2720000/8216337 (33.1048%)
entry 2729000/8216337 (33.2143%)
entry 2732000/8216337 (33.2508%)
entry 2733000/8216337 (33.263%)
entry 2737000/8216337 (33.3117%)
entry 2743000/8216337 (33.3847%)
entry 2748000/8216337 (33.4456%)
entry 2751000/8216337 (33.4821%)
entry 2755000/8216337 (33.5308%)
entry 2756000/8216337 (33.5429%)
entry 2760000/8216337 (33.5916%)
entry 2765000/8216337 (33.6525%)
entry 2767000/8216337 (33.6768%)
entry 2768000/8216337 (33.689%)
entry 2770000/8216337 (33.7133%)
entry 2773000/8216337 (33.7498%)
entry 2777000/8216337 (33.7985%)
entry 2783000/8216337 (33.8715%)
entry 2786000/8216337 (33.9081%)
entry 2790000/8216337 (33.9567%)
entry 2795000/8216337 (34.0176%)
entry 2796000/8216337 (34.0298%)
entry 2797000/8216337 (34.0419%)
entry 2798000/8216337 (34.0541%)
entry 2799000/8216337 (34.0663%)
entry 2801000/8216337 (34.0906%)
entry 2802000/8216337 (34.1028%)
entry 2804000/8216337 (34.1271%)
entry 2807000/8216337 (34.1636%)
entry 2812000/8216337 (34.2245%)
entry 2816000/8216337 (34.2732%)
entry 2820000/8216337 (34.3219%)
entry 2823000/8216337 (34.3584%)
entry 2824000/8216337 (34.3705%)
entry 2827000/8216337 (34.4071%)
entry 2838000/8216337 (34.5409%)
entry 2842000/8216337 (34.5896%)
entry 2848000/8216337 (34.6626%)
entry 2850000/8216337 (34.687%)
entry 2857000/8216337 (34.7722%)
entry 2859000/8216337 (34.7965%)
entry 2860000/8216337 (34.8087%)
entry 2861000/8216337 (34.8209%)
entry 2862000/8216337 (34.833%)
entry 2864000/8216337 (34.8574%)
entry 2865000/8216337 (34.8696%)
entry 2870000/8216337 (34.9304%)
entry 2876000/8216337 (35.0034%)
entry 2884000/8216337 (35.1008%)
entry 2885000/8216337 (35.113%)
entry 2887000/8216337 (35.1373%)
entry 2890000/8216337 (35.1738%)
entry 2891000/8216337 (35.186%)
entry 2894000/8216337 (35.2225%)
entry 2896000/8216337 (35.2468%)
entry 2901000/8216337 (35.3077%)
entry 2905000/8216337 (35.3564%)
entry 2907000/8216337 (35.3807%)
entry 2908000/8216337 (35.3929%)
entry 2909000/8216337 (35.4051%)
entry 2913000/8216337 (35.4538%)
entry 2915000/8216337 (35.4781%)
entry 2924000/8216337 (35.5876%)
entry 2926000/8216337 (35.612%)
entry 2928000/8216337 (35.6363%)
entry 2940000/8216337 (35.7824%)
entry 2941000/8216337 (35.7945%)
entry 2945000/8216337 (35.8432%)
entry 2946000/8216337 (35.8554%)
entry 2954000/8216337 (35.9528%)
entry 2963000/8216337 (36.0623%)
entry 2966000/8216337 (36.0988%)
entry 2971000/8216337 (36.1597%)
entry 2973000/8216337 (36.184%)
entry 2977000/8216337 (36.2327%)
entry 2979000/8216337 (36.257%)
entry 2980000/8216337 (36.2692%)
entry 2992000/8216337 (36.4153%)
entry 3003000/8216337 (36.5491%)
entry 3004000/8216337 (36.5613%)
entry 3005000/8216337 (36.5735%)
entry 3013000/8216337 (36.6708%)
entry 3015000/8216337 (36.6952%)
entry 3018000/8216337 (36.7317%)
entry 3019000/8216337 (36.7439%)
entry 3032000/8216337 (36.9021%)
entry 3038000/8216337 (36.9751%)
entry 3040000/8216337 (36.9995%)
entry 3041000/8216337 (37.0116%)
entry 3042000/8216337 (37.0238%)
entry 3052000/8216337 (37.1455%)
entry 3053000/8216337 (37.1577%)
entry 3055000/8216337 (37.182%)
entry 3057000/8216337 (37.2064%)
entry 3064000/8216337 (37.2916%)
entry 3069000/8216337 (37.3524%)
entry 3085000/8216337 (37.5471%)
entry 3087000/8216337 (37.5715%)
entry 3088000/8216337 (37.5837%)
entry 3090000/8216337 (37.608%)
entry 3095000/8216337 (37.6689%)
entry 3096000/8216337 (37.681%)
entry 3098000/8216337 (37.7054%)
entry 3099000/8216337 (37.7175%)
entry 3100000/8216337 (37.7297%)
entry 3106000/8216337 (37.8027%)
entry 3107000/8216337 (37.8149%)
entry 3108000/8216337 (37.8271%)
entry 3111000/8216337 (37.8636%)
entry 3114000/8216337 (37.9001%)
entry 3121000/8216337 (37.9853%)
entry 3133000/8216337 (38.1313%)
entry 3135000/8216337 (38.1557%)
entry 3136000/8216337 (38.1679%)
entry 3138000/8216337 (38.1922%)
entry 3150000/8216337 (38.3383%)
entry 3155000/8216337 (38.3991%)
entry 3158000/8216337 (38.4356%)
entry 3160000/8216337 (38.46%)
entry 3171000/8216337 (38.5938%)
entry 3172000/8216337 (38.606%)
entry 3176000/8216337 (38.6547%)
entry 3181000/8216337 (38.7156%)
entry 3185000/8216337 (38.7642%)
entry 3186000/8216337 (38.7764%)
entry 3188000/8216337 (38.8007%)
entry 3190000/8216337 (38.8251%)
entry 3194000/8216337 (38.8738%)
entry 3195000/8216337 (38.8859%)
entry 3198000/8216337 (38.9225%)
entry 3201000/8216337 (38.959%)
entry 3202000/8216337 (38.9711%)
entry 3215000/8216337 (39.1294%)
entry 3218000/8216337 (39.1659%)
entry 3226000/8216337 (39.2632%)
entry 3231000/8216337 (39.3241%)
entry 3233000/8216337 (39.3484%)
entry 3237000/8216337 (39.3971%)
entry 3240000/8216337 (39.4336%)
entry 3243000/8216337 (39.4701%)
entry 3248000/8216337 (39.531%)
entry 3251000/8216337 (39.5675%)
entry 3255000/8216337 (39.6162%)
entry 3260000/8216337 (39.677%)
entry 3264000/8216337 (39.7257%)
entry 3269000/8216337 (39.7866%)
entry 3270000/8216337 (39.7988%)
entry 3271000/8216337 (39.8109%)
entry 3278000/8216337 (39.8961%)
entry 3279000/8216337 (39.9083%)
entry 3281000/8216337 (39.9326%)
entry 3285000/8216337 (39.9813%)
entry 3289000/8216337 (40.03%)
entry 3290000/8216337 (40.0422%)
entry 3291000/8216337 (40.0543%)
entry 3293000/8216337 (40.0787%)
entry 3297000/8216337 (40.1274%)
entry 3305000/8216337 (40.2247%)
entry 3309000/8216337 (40.2734%)
entry 3311000/8216337 (40.2978%)
entry 3315000/8216337 (40.3464%)
entry 3318000/8216337 (40.383%)
entry 3322000/8216337 (40.4316%)
entry 3324000/8216337 (40.456%)
entry 3329000/8216337 (40.5168%)
entry 3336000/8216337 (40.602%)
entry 3341000/8216337 (40.6629%)
entry 3345000/8216337 (40.7116%)
entry 3346000/8216337 (40.7237%)
entry 3354000/8216337 (40.8211%)
entry 3361000/8216337 (40.9063%)
entry 3367000/8216337 (40.9793%)
entry 3370000/8216337 (41.0158%)
entry 3374000/8216337 (41.0645%)
entry 3375000/8216337 (41.0767%)
entry 3376000/8216337 (41.0889%)
entry 3384000/8216337 (41.1862%)
entry 3386000/8216337 (41.2106%)
entry 3392000/8216337 (41.2836%)
entry 3405000/8216337 (41.4418%)
entry 3415000/8216337 (41.5635%)
entry 3417000/8216337 (41.5879%)
entry 3422000/8216337 (41.6487%)
entry 3428000/8216337 (41.7218%)
entry 3432000/8216337 (41.7704%)
entry 3433000/8216337 (41.7826%)
entry 3436000/8216337 (41.8191%)
entry 3440000/8216337 (41.8678%)
entry 3441000/8216337 (41.88%)
entry 3448000/8216337 (41.9652%)
entry 3452000/8216337 (42.0139%)
entry 3455000/8216337 (42.0504%)
entry 3468000/8216337 (42.2086%)
entry 3472000/8216337 (42.2573%)
entry 3474000/8216337 (42.2816%)
entry 3477000/8216337 (42.3181%)
entry 3479000/8216337 (42.3425%)
entry 3481000/8216337 (42.3668%)
entry 3493000/8216337 (42.5129%)
entry 3495000/8216337 (42.5372%)
entry 3508000/8216337 (42.6954%)
entry 3511000/8216337 (42.7319%)
entry 3513000/8216337 (42.7563%)
entry 3519000/8216337 (42.8293%)
entry 3520000/8216337 (42.8415%)
entry 3521000/8216337 (42.8536%)
entry 3523000/8216337 (42.878%)
entry 3524000/8216337 (42.8902%)
entry 3526000/8216337 (42.9145%)
entry 3531000/8216337 (42.9754%)
entry 3532000/8216337 (42.9875%)
entry 3535000/8216337 (43.024%)
entry 3536000/8216337 (43.0362%)
entry 3540000/8216337 (43.0849%)
entry 3543000/8216337 (43.1214%)
entry 3545000/8216337 (43.1457%)
entry 3550000/8216337 (43.2066%)
entry 3551000/8216337 (43.2188%)
entry 3560000/8216337 (43.3283%)
entry 3563000/8216337 (43.3648%)
entry 3564000/8216337 (43.377%)
entry 3565000/8216337 (43.3892%)
entry 3574000/8216337 (43.4987%)
entry 3575000/8216337 (43.5109%)
entry 3576000/8216337 (43.523%)
entry 3580000/8216337 (43.5717%)
entry 3583000/8216337 (43.6082%)
entry 3584000/8216337 (43.6204%)
entry 3593000/8216337 (43.7299%)
entry 3598000/8216337 (43.7908%)
entry 3599000/8216337 (43.803%)
entry 3600000/8216337 (43.8151%)
entry 3608000/8216337 (43.9125%)
entry 3615000/8216337 (43.9977%)
entry 3622000/8216337 (44.0829%)
entry 3625000/8216337 (44.1194%)
entry 3632000/8216337 (44.2046%)
entry 3634000/8216337 (44.229%)
entry 3638000/8216337 (44.2776%)
entry 3639000/8216337 (44.2898%)
entry 3640000/8216337 (44.302%)
entry 3643000/8216337 (44.3385%)
entry 3645000/8216337 (44.3628%)
entry 3651000/8216337 (44.4359%)
entry 3652000/8216337 (44.448%)
entry 3653000/8216337 (44.4602%)
entry 3660000/8216337 (44.5454%)
entry 3661000/8216337 (44.5576%)
entry 3663000/8216337 (44.5819%)
entry 3668000/8216337 (44.6428%)
entry 3672000/8216337 (44.6914%)
entry 3675000/8216337 (44.728%)
entry 3678000/8216337 (44.7645%)
entry 3679000/8216337 (44.7766%)
entry 3680000/8216337 (44.7888%)
entry 3683000/8216337 (44.8253%)
entry 3686000/8216337 (44.8618%)
entry 3694000/8216337 (44.9592%)
entry 3696000/8216337 (44.9835%)
entry 3699000/8216337 (45.0201%)
entry 3700000/8216337 (45.0322%)
entry 3701000/8216337 (45.0444%)
entry 3723000/8216337 (45.3122%)
entry 3728000/8216337 (45.373%)
entry 3731000/8216337 (45.4095%)
entry 3736000/8216337 (45.4704%)
entry 3737000/8216337 (45.4826%)
entry 3738000/8216337 (45.4947%)
entry 3739000/8216337 (45.5069%)
entry 3740000/8216337 (45.5191%)
entry 3741000/8216337 (45.5312%)
entry 3745000/8216337 (45.5799%)
entry 3746000/8216337 (45.5921%)
entry 3756000/8216337 (45.7138%)
entry 3759000/8216337 (45.7503%)
entry 3766000/8216337 (45.8355%)
entry 3784000/8216337 (46.0546%)
entry 3786000/8216337 (46.0789%)
entry 3791000/8216337 (46.1398%)
entry 3792000/8216337 (46.152%)
entry 3793000/8216337 (46.1641%)
entry 3795000/8216337 (46.1885%)
entry 3796000/8216337 (46.2006%)
entry 3798000/8216337 (46.225%)
entry 3801000/8216337 (46.2615%)
entry 3803000/8216337 (46.2858%)
entry 3807000/8216337 (46.3345%)
entry 3809000/8216337 (46.3589%)
entry 3810000/8216337 (46.371%)
entry 3811000/8216337 (46.3832%)
entry 3828000/8216337 (46.5901%)
entry 3829000/8216337 (46.6023%)
entry 3830000/8216337 (46.6144%)
entry 3835000/8216337 (46.6753%)
entry 3836000/8216337 (46.6875%)
entry 3837000/8216337 (46.6996%)
entry 3841000/8216337 (46.7483%)
entry 3843000/8216337 (46.7727%)
entry 3850000/8216337 (46.8579%)
entry 3853000/8216337 (46.8944%)
entry 3854000/8216337 (46.9065%)
entry 3861000/8216337 (46.9917%)
entry 3875000/8216337 (47.1621%)
entry 3876000/8216337 (47.1743%)
entry 3884000/8216337 (47.2717%)
entry 3885000/8216337 (47.2838%)
entry 3886000/8216337 (47.296%)
entry 3899000/8216337 (47.4542%)
entry 3905000/8216337 (47.5273%)
entry 3916000/8216337 (47.6611%)
entry 3922000/8216337 (47.7342%)
entry 3923000/8216337 (47.7463%)
entry 3924000/8216337 (47.7585%)
entry 3931000/8216337 (47.8437%)
entry 3935000/8216337 (47.8924%)
entry 3938000/8216337 (47.9289%)
entry 3943000/8216337 (47.9898%)
entry 3948000/8216337 (48.0506%)
entry 3949000/8216337 (48.0628%)
entry 3957000/8216337 (48.1601%)
entry 3964000/8216337 (48.2453%)
entry 3981000/8216337 (48.4522%)
entry 3987000/8216337 (48.5253%)
entry 3988000/8216337 (48.5374%)
entry 3990000/8216337 (48.5618%)
entry 3991000/8216337 (48.574%)
entry 3997000/8216337 (48.647%)
entry 4002000/8216337 (48.7078%)
entry 4006000/8216337 (48.7565%)
entry 4008000/8216337 (48.7809%)
entry 4013000/8216337 (48.8417%)
entry 4017000/8216337 (48.8904%)
entry 4018000/8216337 (48.9026%)
entry 4020000/8216337 (48.9269%)
entry 4021000/8216337 (48.9391%)
entry 4028000/8216337 (49.0243%)
entry 4033000/8216337 (49.0851%)
entry 4038000/8216337 (49.146%)
entry 4040000/8216337 (49.1703%)
entry 4046000/8216337 (49.2434%)
entry 4048000/8216337 (49.2677%)
entry 4049000/8216337 (49.2799%)
entry 4052000/8216337 (49.3164%)
entry 4056000/8216337 (49.3651%)
entry 4057000/8216337 (49.3772%)
entry 4065000/8216337 (49.4746%)
entry 4072000/8216337 (49.5598%)
entry 4081000/8216337 (49.6693%)
entry 4087000/8216337 (49.7424%)
entry 4091000/8216337 (49.791%)
entry 4093000/8216337 (49.8154%)
entry 4094000/8216337 (49.8276%)
entry 4096000/8216337 (49.8519%)
entry 4102000/8216337 (49.9249%)
entry 4103000/8216337 (49.9371%)
entry 4104000/8216337 (49.9493%)
entry 4113000/8216337 (50.0588%)
entry 4115000/8216337 (50.0831%)
entry 4116000/8216337 (50.0953%)
entry 4119000/8216337 (50.1318%)
entry 4121000/8216337 (50.1562%)
entry 4127000/8216337 (50.2292%)
entry 4129000/8216337 (50.2535%)
entry 4132000/8216337 (50.29%)
entry 4133000/8216337 (50.3022%)
entry 4134000/8216337 (50.3144%)
entry 4140000/8216337 (50.3874%)
entry 4142000/8216337 (50.4118%)
entry 4143000/8216337 (50.4239%)
entry 4151000/8216337 (50.5213%)
entry 4159000/8216337 (50.6187%)
entry 4160000/8216337 (50.6308%)
entry 4165000/8216337 (50.6917%)
entry 4168000/8216337 (50.7282%)
entry 4175000/8216337 (50.8134%)
entry 4182000/8216337 (50.8986%)
entry 4183000/8216337 (50.9108%)
entry 4184000/8216337 (50.9229%)
entry 4187000/8216337 (50.9595%)
entry 4188000/8216337 (50.9716%)
entry 4191000/8216337 (51.0081%)
entry 4196000/8216337 (51.069%)
entry 4201000/8216337 (51.1298%)
entry 4206000/8216337 (51.1907%)
entry 4210000/8216337 (51.2394%)
entry 4211000/8216337 (51.2515%)
entry 4214000/8216337 (51.2881%)
entry 4217000/8216337 (51.3246%)
entry 4221000/8216337 (51.3733%)
entry 4224000/8216337 (51.4098%)
entry 4225000/8216337 (51.4219%)
entry 4227000/8216337 (51.4463%)
entry 4228000/8216337 (51.4585%)
entry 4233000/8216337 (51.5193%)
entry 4234000/8216337 (51.5315%)
entry 4236000/8216337 (51.5558%)
entry 4237000/8216337 (51.568%)
entry 4242000/8216337 (51.6288%)
entry 4259000/8216337 (51.8358%)
entry 4266000/8216337 (51.9209%)
entry 4271000/8216337 (51.9818%)
entry 4288000/8216337 (52.1887%)
entry 4289000/8216337 (52.2009%)
entry 4290000/8216337 (52.213%)
entry 4291000/8216337 (52.2252%)
entry 4292000/8216337 (52.2374%)
entry 4294000/8216337 (52.2617%)
entry 4295000/8216337 (52.2739%)
entry 4297000/8216337 (52.2982%)
entry 4298000/8216337 (52.3104%)
entry 4299000/8216337 (52.3226%)
entry 4305000/8216337 (52.3956%)
entry 4308000/8216337 (52.4321%)
entry 4314000/8216337 (52.5051%)
entry 4331000/8216337 (52.7121%)
entry 4334000/8216337 (52.7486%)
entry 4336000/8216337 (52.7729%)
entry 4356000/8216337 (53.0163%)
entry 4357000/8216337 (53.0285%)
entry 4361000/8216337 (53.0772%)
entry 4362000/8216337 (53.0894%)
entry 4364000/8216337 (53.1137%)
entry 4366000/8216337 (53.138%)
entry 4368000/8216337 (53.1624%)
entry 4378000/8216337 (53.2841%)
entry 4380000/8216337 (53.3084%)
entry 4382000/8216337 (53.3328%)
entry 4383000/8216337 (53.3449%)
entry 4384000/8216337 (53.3571%)
entry 4392000/8216337 (53.4545%)
entry 4395000/8216337 (53.491%)
entry 4401000/8216337 (53.564%)
entry 4402000/8216337 (53.5762%)
entry 4405000/8216337 (53.6127%)
entry 4406000/8216337 (53.6249%)
entry 4418000/8216337 (53.7709%)
entry 4427000/8216337 (53.8805%)
entry 4435000/8216337 (53.9778%)
entry 4442000/8216337 (54.063%)
entry 4443000/8216337 (54.0752%)
entry 4447000/8216337 (54.1239%)
entry 4448000/8216337 (54.136%)
entry 4459000/8216337 (54.2699%)
entry 4462000/8216337 (54.3064%)
entry 4464000/8216337 (54.3308%)
entry 4467000/8216337 (54.3673%)
entry 4471000/8216337 (54.416%)
entry 4474000/8216337 (54.4525%)
entry 4476000/8216337 (54.4768%)
entry 4478000/8216337 (54.5012%)
entry 4481000/8216337 (54.5377%)
entry 4483000/8216337 (54.562%)
entry 4484000/8216337 (54.5742%)
entry 4486000/8216337 (54.5985%)
entry 4488000/8216337 (54.6229%)
entry 4492000/8216337 (54.6716%)
entry 4494000/8216337 (54.6959%)
entry 4495000/8216337 (54.7081%)
entry 4498000/8216337 (54.7446%)
entry 4500000/8216337 (54.7689%)
entry 4501000/8216337 (54.7811%)
entry 4508000/8216337 (54.8663%)
entry 4512000/8216337 (54.915%)
entry 4513000/8216337 (54.9272%)
entry 4520000/8216337 (55.0124%)
entry 4526000/8216337 (55.0854%)
entry 4530000/8216337 (55.1341%)
entry 4531000/8216337 (55.1462%)
entry 4534000/8216337 (55.1827%)
entry 4535000/8216337 (55.1949%)
entry 4537000/8216337 (55.2193%)
entry 4541000/8216337 (55.2679%)
entry 4542000/8216337 (55.2801%)
entry 4543000/8216337 (55.2923%)
entry 4545000/8216337 (55.3166%)
entry 4547000/8216337 (55.341%)
entry 4548000/8216337 (55.3531%)
entry 4557000/8216337 (55.4627%)
entry 4558000/8216337 (55.4748%)
entry 4562000/8216337 (55.5235%)
entry 4563000/8216337 (55.5357%)
entry 4570000/8216337 (55.6209%)
entry 4571000/8216337 (55.6331%)
entry 4576000/8216337 (55.6939%)
entry 4577000/8216337 (55.7061%)
entry 4580000/8216337 (55.7426%)
entry 4583000/8216337 (55.7791%)
entry 4591000/8216337 (55.8765%)
entry 4592000/8216337 (55.8887%)
entry 4593000/8216337 (55.9008%)
entry 4602000/8216337 (56.0104%)
entry 4603000/8216337 (56.0225%)
entry 4607000/8216337 (56.0712%)
entry 4608000/8216337 (56.0834%)
entry 4610000/8216337 (56.1077%)
entry 4620000/8216337 (56.2294%)
entry 4626000/8216337 (56.3025%)
entry 4638000/8216337 (56.4485%)
entry 4639000/8216337 (56.4607%)
entry 4643000/8216337 (56.5094%)
entry 4647000/8216337 (56.558%)
entry 4650000/8216337 (56.5946%)
entry 4651000/8216337 (56.6067%)
entry 4652000/8216337 (56.6189%)
entry 4659000/8216337 (56.7041%)
entry 4660000/8216337 (56.7163%)
entry 4661000/8216337 (56.7284%)
entry 4662000/8216337 (56.7406%)
entry 4669000/8216337 (56.8258%)
entry 4670000/8216337 (56.838%)
entry 4676000/8216337 (56.911%)
entry 4679000/8216337 (56.9475%)
entry 4683000/8216337 (56.9962%)
entry 4684000/8216337 (57.0084%)
entry 4687000/8216337 (57.0449%)
entry 4702000/8216337 (57.2275%)
entry 4706000/8216337 (57.2761%)
entry 4709000/8216337 (57.3126%)
entry 4712000/8216337 (57.3492%)
entry 4716000/8216337 (57.3978%)
entry 4717000/8216337 (57.41%)
entry 4722000/8216337 (57.4709%)
entry 4730000/8216337 (57.5682%)
entry 4733000/8216337 (57.6047%)
entry 4739000/8216337 (57.6778%)
entry 4741000/8216337 (57.7021%)
entry 4749000/8216337 (57.7995%)
entry 4753000/8216337 (57.8482%)
entry 4760000/8216337 (57.9334%)
entry 4765000/8216337 (57.9942%)
entry 4766000/8216337 (58.0064%)
entry 4768000/8216337 (58.0307%)
entry 4773000/8216337 (58.0916%)
entry 4774000/8216337 (58.1038%)
entry 4776000/8216337 (58.1281%)
entry 4777000/8216337 (58.1403%)
entry 4782000/8216337 (58.2011%)
entry 4788000/8216337 (58.2741%)
entry 4792000/8216337 (58.3228%)
entry 4796000/8216337 (58.3715%)
entry 4797000/8216337 (58.3837%)
entry 4802000/8216337 (58.4445%)
entry 4805000/8216337 (58.481%)
entry 4808000/8216337 (58.5176%)
entry 4810000/8216337 (58.5419%)
entry 4816000/8216337 (58.6149%)
entry 4832000/8216337 (58.8097%)
entry 4835000/8216337 (58.8462%)
entry 4839000/8216337 (58.8949%)
entry 4840000/8216337 (58.907%)
entry 4845000/8216337 (58.9679%)
entry 4849000/8216337 (59.0166%)
entry 4859000/8216337 (59.1383%)
entry 4870000/8216337 (59.2722%)
entry 4871000/8216337 (59.2843%)
entry 4873000/8216337 (59.3087%)
entry 4879000/8216337 (59.3817%)
entry 4880000/8216337 (59.3939%)
entry 4883000/8216337 (59.4304%)
entry 4884000/8216337 (59.4425%)
entry 4885000/8216337 (59.4547%)
entry 4887000/8216337 (59.4791%)
entry 4888000/8216337 (59.4912%)
entry 4890000/8216337 (59.5156%)
entry 4901000/8216337 (59.6494%)
entry 4903000/8216337 (59.6738%)
entry 4904000/8216337 (59.686%)
entry 4912000/8216337 (59.7833%)
entry 4917000/8216337 (59.8442%)
entry 4924000/8216337 (59.9294%)
entry 4928000/8216337 (59.9781%)
entry 4932000/8216337 (60.0267%)
entry 4934000/8216337 (60.0511%)
entry 4936000/8216337 (60.0754%)
entry 4937000/8216337 (60.0876%)
entry 4938000/8216337 (60.0998%)
entry 4940000/8216337 (60.1241%)
entry 4941000/8216337 (60.1363%)
entry 4942000/8216337 (60.1485%)
entry 4945000/8216337 (60.185%)
entry 4969000/8216337 (60.4771%)
entry 4974000/8216337 (60.5379%)
entry 4975000/8216337 (60.5501%)
entry 4979000/8216337 (60.5988%)
entry 4980000/8216337 (60.6109%)
entry 4985000/8216337 (60.6718%)
entry 4995000/8216337 (60.7935%)
entry 4997000/8216337 (60.8179%)
entry 4998000/8216337 (60.83%)
entry 5008000/8216337 (60.9517%)
entry 5009000/8216337 (60.9639%)
entry 5015000/8216337 (61.0369%)
entry 5016000/8216337 (61.0491%)
entry 5017000/8216337 (61.0613%)
entry 5018000/8216337 (61.0734%)
entry 5019000/8216337 (61.0856%)
entry 5020000/8216337 (61.0978%)
entry 5026000/8216337 (61.1708%)
entry 5027000/8216337 (61.183%)
entry 5030000/8216337 (61.2195%)
entry 5033000/8216337 (61.256%)
entry 5036000/8216337 (61.2925%)
entry 5037000/8216337 (61.3047%)
entry 5038000/8216337 (61.3169%)
entry 5040000/8216337 (61.3412%)
entry 5044000/8216337 (61.3899%)
entry 5045000/8216337 (61.4021%)
entry 5046000/8216337 (61.4142%)
entry 5048000/8216337 (61.4386%)
entry 5049000/8216337 (61.4507%)
entry 5066000/8216337 (61.6576%)
entry 5072000/8216337 (61.7307%)
entry 5079000/8216337 (61.8159%)
entry 5086000/8216337 (61.9011%)
entry 5090000/8216337 (61.9497%)
entry 5095000/8216337 (62.0106%)
entry 5097000/8216337 (62.0349%)
entry 5100000/8216337 (62.0715%)
entry 5102000/8216337 (62.0958%)
entry 5103000/8216337 (62.108%)
entry 5107000/8216337 (62.1567%)
entry 5109000/8216337 (62.181%)
entry 5116000/8216337 (62.2662%)
entry 5133000/8216337 (62.4731%)
entry 5139000/8216337 (62.5461%)
entry 5142000/8216337 (62.5826%)
entry 5145000/8216337 (62.6191%)
entry 5147000/8216337 (62.6435%)
entry 5149000/8216337 (62.6678%)
entry 5155000/8216337 (62.7409%)
entry 5173000/8216337 (62.9599%)
entry 5176000/8216337 (62.9964%)
entry 5177000/8216337 (63.0086%)
entry 5181000/8216337 (63.0573%)
entry 5182000/8216337 (63.0695%)
entry 5183000/8216337 (63.0816%)
entry 5186000/8216337 (63.1182%)
entry 5192000/8216337 (63.1912%)
entry 5193000/8216337 (63.2033%)
entry 5196000/8216337 (63.2399%)
entry 5201000/8216337 (63.3007%)
entry 5206000/8216337 (63.3616%)
entry 5208000/8216337 (63.3859%)
entry 5223000/8216337 (63.5685%)
entry 5227000/8216337 (63.6172%)
entry 5229000/8216337 (63.6415%)
entry 5230000/8216337 (63.6537%)
entry 5246000/8216337 (63.8484%)
entry 5249000/8216337 (63.8849%)
entry 5256000/8216337 (63.9701%)
entry 5257000/8216337 (63.9823%)
entry 5259000/8216337 (64.0066%)
entry 5261000/8216337 (64.031%)
entry 5268000/8216337 (64.1162%)
entry 5269000/8216337 (64.1283%)
entry 5270000/8216337 (64.1405%)
entry 5284000/8216337 (64.3109%)
entry 5285000/8216337 (64.3231%)
entry 5289000/8216337 (64.3718%)
entry 5293000/8216337 (64.4204%)
entry 5294000/8216337 (64.4326%)
entry 5295000/8216337 (64.4448%)
entry 5301000/8216337 (64.5178%)
entry 5305000/8216337 (64.5665%)
entry 5312000/8216337 (64.6517%)
entry 5313000/8216337 (64.6639%)
entry 5314000/8216337 (64.676%)
entry 5330000/8216337 (64.8708%)
entry 5331000/8216337 (64.8829%)
entry 5334000/8216337 (64.9194%)
entry 5335000/8216337 (64.9316%)
entry 5341000/8216337 (65.0046%)
entry 5345000/8216337 (65.0533%)
entry 5348000/8216337 (65.0898%)
entry 5350000/8216337 (65.1142%)
entry 5355000/8216337 (65.175%)
entry 5359000/8216337 (65.2237%)
entry 5360000/8216337 (65.2359%)
entry 5361000/8216337 (65.2481%)
entry 5369000/8216337 (65.3454%)
entry 5374000/8216337 (65.4063%)
entry 5383000/8216337 (65.5158%)
entry 5387000/8216337 (65.5645%)
entry 5395000/8216337 (65.6619%)
entry 5402000/8216337 (65.7471%)
entry 5404000/8216337 (65.7714%)
entry 5405000/8216337 (65.7836%)
entry 5407000/8216337 (65.8079%)
entry 5415000/8216337 (65.9053%)
entry 5417000/8216337 (65.9296%)
entry 5420000/8216337 (65.9661%)
entry 5421000/8216337 (65.9783%)
entry 5429000/8216337 (66.0757%)
entry 5430000/8216337 (66.0878%)
entry 5434000/8216337 (66.1365%)
entry 5435000/8216337 (66.1487%)
entry 5443000/8216337 (66.2461%)
entry 5451000/8216337 (66.3434%)
entry 5452000/8216337 (66.3556%)
entry 5457000/8216337 (66.4165%)
entry 5460000/8216337 (66.453%)
entry 5468000/8216337 (66.5503%)
entry 5475000/8216337 (66.6355%)
entry 5476000/8216337 (66.6477%)
entry 5480000/8216337 (66.6964%)
entry 5485000/8216337 (66.7572%)
entry 5500000/8216337 (66.9398%)
entry 5503000/8216337 (66.9763%)
entry 5505000/8216337 (67.0007%)
entry 5509000/8216337 (67.0493%)
entry 5514000/8216337 (67.1102%)
entry 5515000/8216337 (67.1224%)
entry 5517000/8216337 (67.1467%)
entry 5521000/8216337 (67.1954%)
entry 5549000/8216337 (67.5362%)
entry 5555000/8216337 (67.6092%)
entry 5557000/8216337 (67.6335%)
entry 5569000/8216337 (67.7796%)
entry 5570000/8216337 (67.7918%)
entry 5571000/8216337 (67.8039%)
entry 5573000/8216337 (67.8283%)
entry 5577000/8216337 (67.877%)
entry 5580000/8216337 (67.9135%)
entry 5584000/8216337 (67.9622%)
entry 5586000/8216337 (67.9865%)
entry 5588000/8216337 (68.0108%)
entry 5596000/8216337 (68.1082%)
entry 5598000/8216337 (68.1325%)
